pmid,oddpub_category,text_source,label,access,data_location,accession_or_link,evidence_quote,rationale
40368929,"re-use, unknown/misspecified source",mineru_md,false_negative,open,National Tibetan Plateau/Third Pole Environment Data Center (TPDC),https://doi.org/10.11888/Atmos.tpdc.302013,All the temperature data produced in this study are available in National Tibetan Plateau/Third Pole Environment Data Center (TPDC) at https://doi.org/10.11888/Atmos.tpdc.302013 or https://cstr.cn/18406.11.Atmos.tpdc.302013. Users can download the dataset through ftp.,"The newly generated 100m daily temperature dataset (Tmax/Tmin/Tmean, 2019-2023) produced by this study's ConvLSTM model is deposited in the TPDC repository with a resolvable DOI and is openly downloadable via FTP, satisfying deposit, persistent identifier, and open access — the detector missed this genuine data-descriptor deposit."
40374651,"supplement, upon request, github, unknown/misspecified source",mineru_md,false_negative,open,DANS Data Station for Social Sciences and Humanities,https://doi.org/10.17026/dans-zau-e3rk,"The dataset is available at the DANS Data Station for Social Sciences and Humanities15... van Heusden, J., Larooij, M., Kamps, J. & Marx, M. A collection of FAIR dutch freedom of information act documents (v4). DANS Data Station Social Sciences and Humanities, https://doi.org/10.17026/dans-zau-e3rk (2025). The dataset is available under the CC BY 4.0 license","The authors deposited their newly created/curated FOIA document collection (dossiers, documents, page text/metadata as CSV archives) in the DANS repository with a citable DOI, openly licensed CC BY 4.0, satisfying all three open-data criteria."
40379663,unknown/misspecified source,mineru_md,false_negative,open,Pandora data platform (AfriArch data community),https://pandoradata.earth/dataset/wanyika,"""Upon completion, the Wanyika dataset was deposited in the Pandora data platform... The dataset is made available in both Excel and CSV formats via the repository Wanyika (https://pandoradata.earth/dataset/wanyika) within the AfriArch data community on the Pandora data platform https://pandoradata.earth/organization/afriarch. The upload is the peer-reviewed version of the dataset and will remain static.""","The authors compiled and deposited the Wanyika dataset as a new curated data product in the Pandora repository with an explicit, freely accessible URL and no access restrictions, meeting all three open-data criteria that the detector missed."
40382339,unknown/misspecified source,mineru_md,false_negative,open,SEANOE (SEA scieNtifc Open data Edition) repository,https://doi.org/10.17882/58141 ; https://www.seanoe.org/data/00470/58141/7,"Te chemical analysis dataset from the PIRATA French cruises is available at the SEANOE repository: https://www.seanoe.org/data/00470/58141/7 . Te data is available in a single zip fle containing 3 folders: Surface (sea surface samplings), Reports (chemistry cruise report) and BTL (water column discrete samplings).","The authors deposited newly generated biogeochemical measurement data (salinity, oxygen, nutrients, pigments, pH, alkalinity from PIRATA cruises) in the open SEANOE repository with a citable DOI (10.17882/58141) and direct URL, satisfying all three open-data criteria, so the detector's negative call is a miss."
40382363,unknown/misspecified source,mineru_md,false_negative,open,NSF Arctic Data Center Repository,https://doi.org/10.18739/A2610VT7V,"The data products are available at NSF Arctic Data Center Repository11. The extracted shorelines are provided in shapefile format... The water probability maps and coastal intertidal zone maps are provided in GeoTIFF format... [Ref 11] Chunli Dai, Sanduni Mudiyanselage, Ian Howat, Eric Larour, E. H. A global high resolution coastline database from satellite imagery (2009—2023). https://doi.org/10.18739/A2610VT7V (2025).","The authors deposited their newly generated global coastline/water-probability/intertidal-zone dataset in the NSF Arctic Data Center repository with a resolvable, openly accessible DOI, meeting all three open-data criteria, so the detector's negative call is a false negative."
40394065,re-use,mineru_md,false_negative,open,Synapse (Sage Bionetworks data repository),https://doi.org/10.7303/syn60239970 (Synapse ID syn60239970),"The CholecInstanceSeg dataset21 is publicly available... 21. Alabi, O. et al. Cholecinstanceseg: A tool instance segmentation dataset for laparoscopic surgery, https://doi.org/10.7303/syn60239970 (2024).","The article deposits its newly generated instance-segmentation annotation data (41,933 frames, 64,483 tool instances, JSON label files) in the Synapse repository under a resolvable DOI/accession (syn60239970) and describes it as publicly available, satisfying all three open-data criteria even though the underlying source video frames were reused from other public datasets."
40399294,,mineru_md,non_open_data,code_only,GitHub,https://github.com/gpampoukis/plasma-food-metadata-schema,The metadata schema to standardize non-thermal plasma decontamination parameters in food-related applications is publicly available in a machine-readable JSON format on GitHub: https://github.com/gpampoukis/plasma-food-metadata-schema. The repository includes both the complete metadata schema and the case study presented in this manuscript.,"This is a methods/framework paper proposing a metadata schema (standard/specification) rather than a data descriptor reporting newly generated empirical data; the ""case study"" (Tables 7-10) is an illustrative simulated example, not real experimental data, and the deposited artifact on GitHub is a schema/software specification file, not a dataset in a recognized data repository with an accession number, so the detector's negative call is correct."
40399296,"re-use, upon request, github, unknown/misspecified source",mineru_md,false_negative,open,Zenodo,https://doi.org/10.5281/zenodo.13362051,"A knowledge graph of registered Workflow RO-Crates as of August 2024 is also published on Zenodo74. [Ref 74: Hambley, A., Chadwick, E., Woolland, O., Soiland-Reyes, S. & Savchenko, V. WorkflowHub Knowledge Graph https://doi.org/10.5281/zenodo.13362051 (2024).]","The paper's Data Availability section describes a data product (a knowledge graph snapshot of the registry's Workflow RO-Crates, generated by the authors) deposited in Zenodo with a resolvable DOI, which the detector missed since this article's primary subject is registry/infrastructure rather than a conventional wet-lab or observational dataset."
40399302,unknown/misspecified source,mineru_md,false_negative,open,"NASA Harvest's Data Repository for Agricultural Geospatial Data (""Harvest Portal"", data.harvestportal.org)",https://data.harvestportal.org/dataset/ukraine-feld-boundary-delineation-2021 ; https://data.harvestportal.org/dataset/ukraine-feld-boundary-delineation-2022 ; https://data.harvestportal.org/dataset/ukraine-feld-boundary-delineation-2023,"""Te feld boundaries datasets can be freely downloaded through these links: Ukraine 2021 feld boundaries https://data.harvestportal.org/dataset/ukraine-feld-boundary-delineation-2021 ...""","The authors generated over 5 million newly delineated field boundary datasets and deposited them as shapefiles in NASA Harvest's institutional/domain repository (Harvest Portal) with dataset-specific persistent URLs for each year (2021-2023), explicitly stated to be freely downloadable, satisfying all three open-data criteria that the detector apparently missed."
40399318,,mineru_md,false_negative,open,Figshare,https://doi.org/10.6084/m9.figshare.27908838,"Te GIDIAS impacts dataset, metadata and a document containing the Supplementary Materials are stored on Figshare31. Te dataset is provided in a machine-readable CSV fle... Te dataset is also provided in Excel format.","The authors compiled a novel dataset (GIDIAS, 22,865 impact records) and deposited it in the Figshare repository with a resolvable DOI (10.6084/m9.figshare.27908838), openly accessible as CSV/Excel files, satisfying all three open-data criteria, so this is a detector false negative."
40399336,supplement,mineru_md,non_open_data,upon_request_or_restricted,e-cienciaDatos repository,https://doi.org/10.21950/LAUR3D,"""Te SLIMBRAIN database is under a data usage agreement (DUA), which users will need to sign prior to accessing the data... Ten, credentials will be provided to allow access to the e-cienciaDatos data repository38 or search tools on the SLIMBRAIN database website.""","Although the data are deposited in a named repository with a DOI, access is explicitly gated behind a signed data usage agreement and vetted credential grant, so it is controlled/restricted access rather than open data."
40404652,,mineru_md,false_negative,open,"NCBI GenBank/SRA (genome assembly, BioProject, BioSample, raw reads) and Figshare (annotation files)",GCA_037678475.1; PRJNA1079027; SAMN40029249; SRP491792; https://doi.org/10.6084/m9.figshare.25479922.v1,The genome assembly and all sequence data are deposited in the NCBI database. The genome assembly number is GCA_037678475.1. The Bioproject ID is PRJNA1079027. The Biosample ID is SAMN40029249. Raw reads used to generate the genome assembly are stored in the Sequence Read Archive (SRP491792). The complete genome annotation files in gff3 format... are shared in the Figshare database (https://doi.org/10.6084/m9.figshare.25479922.v1),"The article newly generated a chromosome-level genome assembly and deposited it, its BioProject/BioSample, raw sequencing reads, and annotation files in NCBI and Figshare with explicit accession numbers/DOIs that are openly accessible, so this is a clear detector false negative."
